_id,empenho,nup,ordemCompra,fornecedor,arpContratoPregao,dtEmpenho,dtRecebimentoFornecedor,projeto,prioridade,dtNotificacao,informacoesCopla,notificacao,observacoes,dtagendamento,status,responsavel,itens[0].codigo,itens[1].codigo,itens[0].descricao,itens[1].descricao,itens[0].apresentacao,itens[1].apresentacao,itens[0].marca,itens[1].marca,itens[0].qtdSolicitada,itens[1].qtdSolicitada,itens[0].valorUnitario,itens[1].valorUnitario,itens[0].valorTotal,itens[1].valorTotal,itens[0]._id,itens[1]._id,__v,itensrecebidos[0].dtrecebimento,itensrecebidos[0].codigo,itensrecebidos[0].descricao,itensrecebidos[0].apresentacao,itensrecebidos[0].marca,itensrecebidos[0].qtdRecebida,itensrecebidos[0].valorUnitario,itensrecebidos[0].valorTotal,itensrecebidos[0].entregueNosConformes,itensrecebidos[0].cartaDeTroca,itensrecebidos[0]._id
09808e8dcf514bc2b68e8e4a5bf1e96622adadb6c03847329a947ecbee758f0b33135303,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.363667Z,19970510T07:48:37.363667Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20240928T07:48:37.363667Z,Entregue Parcial,thiagofarias,4,4,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,4,52619,21629,0.6473,55469,50671.82,09808e8dcf514bc2b68e8e4a5bf1e966,22adadb6c03847329a947ecbee758f0b,9,20240925,4,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,15,4,81,Sim,Não,22adadb6c03847329a947ecbee758f0b
4a53a6f17f8a40258a1dc0fcbab8bd40fe0d728b95f14e19935e2a735f69d84289709225,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.363667Z,19970510T07:48:37.363667Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241010T07:48:37.363667Z,Entregue Parcial,thiagofarias,4,4,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,4,52547,35365,0.5538,44707,52930.88,4a53a6f17f8a40258a1dc0fcbab8bd40,fe0d728b95f14e19935e2a735f69d842,7,20240925,4,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,16,4,90,Sim,Não,fe0d728b95f14e19935e2a735f69d842
b7dd43f728b64bd49863e5f677566af6ce09942fe4684d25a5b9e1b132f3855a67936753,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.363667Z,19970510T07:48:37.363667Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20240929T07:48:37.363667Z,Entregue Parcial,thiagofarias,4,4,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,4,50701,15327,0.5159,42375,52730.96,b7dd43f728b64bd49863e5f677566af6,ce09942fe4684d25a5b9e1b132f3855a,4,20240925,4,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,27,4,96,Sim,Não,ce09942fe4684d25a5b9e1b132f3855a
a2e5c90f1ca54a9ea9aa458c549b5a2ab7d157b24b554263a5c443ae923a024723359955,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.363667Z,19970510T07:48:37.363667Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20240925T07:48:37.363667Z,Entregue Parcial,thiagofarias,2,2,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,2,65587,19406,0.6889,43819,57384.73,a2e5c90f1ca54a9ea9aa458c549b5a2a,b7d157b24b554263a5c443ae923a0247,9,20240925,2,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,34,2,3,Sim,Não,b7d157b24b554263a5c443ae923a0247
58c51ff0923c4b53a93ef1e83dceea635633e9b4b15f4b45b82bac7afa3b585278339400,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.363667Z,19970510T07:48:37.363667Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241019T07:48:37.363667Z,Entregue Parcial,thiagofarias,10,10,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,10,78200,47378,0.7553,31330,58344.37,58c51ff0923c4b53a93ef1e83dceea63,5633e9b4b15f4b45b82bac7afa3b5852,6,20240925,10,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,25,10,86,Sim,Não,5633e9b4b15f4b45b82bac7afa3b5852
bce49045c028496688e1b7fc4c7f787cbde8af0045824f8cb650a900dff45fdb15319949,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241021T07:48:37.364657Z,Entregue Parcial,thiagofarias,5,5,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,5,80150,39569,0.9525,58880,56040.26,bce49045c028496688e1b7fc4c7f787c,bde8af0045824f8cb650a900dff45fdb,9,20240925,5,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,6,5,54,Sim,Não,bde8af0045824f8cb650a900dff45fdb
cf8c6eae76864fb8b3650dbb03bc5aace5ece93ffbcd41358b6e2b4d30c8ca2344463087,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20240929T07:48:37.364657Z,Entregue Parcial,thiagofarias,7,7,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,7,97174,29571,0.9409,46819,57404.97,cf8c6eae76864fb8b3650dbb03bc5aac,e5ece93ffbcd41358b6e2b4d30c8ca23,10,20240925,7,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,12,7,73,Sim,Não,e5ece93ffbcd41358b6e2b4d30c8ca23
064689d39bd649c3862c92d8b313728500f4d39990e34369a96ce1441008aead58073430,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241024T07:48:37.364657Z,Entregue Parcial,thiagofarias,9,9,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,9,52233,20308,0.6432,35162,54557.69,064689d39bd649c3862c92d8b3137285,00f4d39990e34369a96ce1441008aead,5,20240925,9,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,47,9,1,Sim,Não,00f4d39990e34369a96ce1441008aead
4c69a1aa052c4e4cbc176a443f70025b8b70781bdeb341c0b43051c855b9722929788497,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241012T07:48:37.364657Z,Entregue Parcial,thiagofarias,8,8,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,8,61194,11370,0.7699,30386,59858.95,4c69a1aa052c4e4cbc176a443f70025b,8b70781bdeb341c0b43051c855b97229,6,20240925,8,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,9,8,30,Sim,Não,8b70781bdeb341c0b43051c855b97229
3d89e3692b20422faf5ed7b5e0d2b23a05e56560458c41f6b31b2a3e2d35f83b17177326,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241023T07:48:37.364657Z,Entregue Parcial,thiagofarias,1,1,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,1,61662,35011,0.5235,36428,57855.51,3d89e3692b20422faf5ed7b5e0d2b23a,05e56560458c41f6b31b2a3e2d35f83b,4,20240925,1,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,3,1,30,Sim,Não,05e56560458c41f6b31b2a3e2d35f83b
f7a6e76709d442d993df0382431748b540aea183f29e4bc3b7690b639dea140916441152,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241015T07:48:37.364657Z,Entregue Parcial,thiagofarias,4,4,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,4,76792,16417,0.5305,56547,57905.65,f7a6e76709d442d993df0382431748b5,40aea183f29e4bc3b7690b639dea1409,3,20240925,4,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,6,4,19,Sim,Não,40aea183f29e4bc3b7690b639dea1409
a463fb7080244cfb94c88670c23bdbdc796db2d1ff4d49c3997f7e5d62cf730f84504457,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241008T07:48:37.364657Z,Entregue Parcial,thiagofarias,8,8,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,8,59225,33929,0.6195,50272,53775.65,a463fb7080244cfb94c88670c23bdbdc,796db2d1ff4d49c3997f7e5d62cf730f,4,20240925,8,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,15,8,94,Sim,Não,796db2d1ff4d49c3997f7e5d62cf730f
9f3b60d06d2349d98222c24154a61fbb982d271bf9e9451685f175409b5d767f58161965,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241025T07:48:37.364657Z,Entregue Parcial,thiagofarias,6,6,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,6,70462,22838,0.9555,58157,53717.73,9f3b60d06d2349d98222c24154a61fbb,982d271bf9e9451685f175409b5d767f,2,20240925,6,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,29,6,22,Sim,Não,982d271bf9e9451685f175409b5d767f
2fdafaebdc26450f92bdcb2c324630955e961fa405cb47d0b7dd98fee72d539419371502,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241002T07:48:37.364657Z,Entregue Parcial,thiagofarias,2,2,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,2,54410,44188,0.5472,31818,56220.02,2fdafaebdc26450f92bdcb2c32463095,5e961fa405cb47d0b7dd98fee72d5394,1,20240925,2,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,37,2,69,Sim,Não,5e961fa405cb47d0b7dd98fee72d5394
23bc5d8f2cb04a93aa8a2f2a576db40a1f2c9d2379914a62a052f376d14be64974603626,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241022T07:48:37.364657Z,Entregue Parcial,thiagofarias,1,1,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,1,62652,28628,0.5215,52262,55055.51,23bc5d8f2cb04a93aa8a2f2a576db40a,1f2c9d2379914a62a052f376d14be649,4,20240925,1,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,18,1,7,Sim,Não,1f2c9d2379914a62a052f376d14be649
54cf8865bc6941198d5473188cdac277a65227b7d6e4476e8a88b82b153f090b88950268,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241002T07:48:37.364657Z,Entregue Parcial,thiagofarias,7,7,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,7,85786,47005,0.8737,51187,59385.98,54cf8865bc6941198d5473188cdac277,a65227b7d6e4476e8a88b82b153f090b,6,20240925,7,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,5,7,76,Sim,Não,a65227b7d6e4476e8a88b82b153f090b
f25c512a620f412d9745d7fbbd069f0825820fa714424c9aa7db70172328d59183179559,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241001T07:48:37.364657Z,Entregue Parcial,thiagofarias,4,4,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,4,80591,49392,0.5768,30900,52394.15,f25c512a620f412d9745d7fbbd069f08,25820fa714424c9aa7db70172328d591,5,20240925,4,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,11,4,10,Sim,Não,25820fa714424c9aa7db70172328d591
170d99de89d04c9d8757949e38759660b4aa9798373c4aa087c570fc0e404e4585292872,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241010T07:48:37.364657Z,Entregue Parcial,thiagofarias,2,2,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,2,75622,30845,0.5384,30819,57808.49,170d99de89d04c9d8757949e38759660,b4aa9798373c4aa087c570fc0e404e45,4,20240925,2,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,28,2,3,Sim,Não,b4aa9798373c4aa087c570fc0e404e45
d1b69d73a55f45fd877290a199d0c98001f0e02d34db4462903ea6d1390c50bd74695429,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241025T07:48:37.364657Z,Entregue Parcial,thiagofarias,2,2,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,2,90422,36120,0.8222,49793,56033.63,d1b69d73a55f45fd877290a199d0c980,01f0e02d34db4462903ea6d1390c50bd,7,20240925,2,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,30,2,58,Sim,Não,01f0e02d34db4462903ea6d1390c50bd
56ab10a1bfc2495abad394794ad94395690192415a5f4b1ca93ef174d0a1399a22496706,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241004T07:48:37.364657Z,Entregue Parcial,thiagofarias,4,4,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,4,66439,30476,0.6027,39887,58229.69,56ab10a1bfc2495abad394794ad94395,690192415a5f4b1ca93ef174d0a1399a,4,20240925,4,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,40,4,36,Sim,Não,690192415a5f4b1ca93ef174d0a1399a
0d86eabe517747118ab5fbf584b62d8ddf1267f039ae4425a8ffb69faa51265e89404283,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241023T07:48:37.364657Z,Entregue Parcial,thiagofarias,1,1,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,1,50353,44106,0.7457,34041,50466.43,0d86eabe517747118ab5fbf584b62d8d,df1267f039ae4425a8ffb69faa51265e,10,20240925,1,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,9,1,51,Sim,Não,df1267f039ae4425a8ffb69faa51265e
a16dc7729d3f4dcb85fc6db3b19a6e17cb3308c0af2e4f3c94120c14741dbe9583936682,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20241011T07:48:37.364657Z,Entregue Parcial,thiagofarias,5,5,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,5,55492,44967,0.6169,42509,51001.23,a16dc7729d3f4dcb85fc6db3b19a6e17,cb3308c0af2e4f3c94120c14741dbe95,5,20240925,5,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,29,5,64,Sim,Não,cb3308c0af2e4f3c94120c14741dbe95
061978d8261d41a09fcb891c19c6c4321b5dcf3a2c82489c8a6b61d3cd9823b473176843,sdfwer,ASTRAZENECA DO BRASIL LTDA.,1525,20240925T07:48:37.364657Z,19970510T07:48:37.364657Z,INFECÇÃO OPORTUNISTA,media,00010101T00:00:00.000Z,Nada a Declarar,.,.,20240929T07:48:37.364657Z,Entregue Parcial,thiagofarias,1,1,POLIMIXINA B SULFATO 500000UI,POLIMIXINA B SULFATO 500000UI,capsula,ampola,DVCSZX,GREGE,1,77437,28477,0.7079,56903,58162.55,061978d8261d41a09fcb891c19c6c432,1b5dcf3a2c82489c8a6b61d3cd9823b4,6,20240925,1,POLIMIXINA B SULFATO 500000UI,caixa,aetrh4,24,1,36,Sim,Não,1b5dcf3a2c82489c8a6b61d3cd9823b4
